# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	36766
#@/user_id	Office-PC
pi 	皮	c=1 d=1.39928e-070 t=36766
pi fu 	皮膚	c=5 d=2.00507e-008 t=36766
pi liang 	批量	c=2 d=2.44094e-028 t=36766
pi pei 	匹配	c=12 d=0.102753 t=36766
pi qi 	脾氣	c=2 d=1.16401e-073 t=36766
pi zhun 	批准	c=1 d=0.172907 t=36766
pian 	片	c=0 d=2.74253e-076 t=36766
pian 	篇	c=2 d=4.32152e-013 t=36766
pian duan 	片段	c=2 d=2.13334e-061 t=36766
pian yi 	便宜	c=2 d=1.15238e-069 t=36766
piao 	票	c=1 d=1.54119e-030 t=36766
piao ju 	票據	c=1 d=0.56836 t=36766
pie 	撇	c=1 d=0.174645 t=36766
pin 	品	c=1 d=6.09947e-067 t=36766
pin 	拼	c=3 d=0.0685632 t=36766
pin bi 	拼比	c=1 d=7.07234e-014 t=36766
pin cheng 	拼成	c=1 d=2.9665e-028 t=36766
pin cuo 	拼錯	c=1 d=2.86185e-076 t=36766
pin du 	頻度	c=2 d=7.27944e-074 t=36766
pin fan 	頻繁	c=14 d=1.31295e-013 t=36766
pin gu 	聘僱	c=1 d=3.47164e-025 t=36766
pin jie 	拼接	c=3 d=0.00280879 t=36766
pin lv 	頻率	c=1 d=0.00346515 t=36766
pin pai 	品牌	c=5 d=0.119433 t=36766
pin wei 	品味	c=1 d=0.00019549 t=36766
pin xie 	拼寫	c=1 d=0.744532 t=36766
pin yin 	拼音	c=1 d=2.47917e-005 t=36766
pin zhi 	品質	c=2 d=2.73027e-041 t=36766
ping 	坪	c=0 d=2.1345e-039 t=36766
ping 	屏	c=1 d=0.909373 t=36766
ping 	評	c=12 d=3.05115e-025 t=36766
ping bi 	屏蔽	c=5 d=1.28692e-013 t=36766
ping ce 	評測	c=1 d=3.9292e-011 t=36766
ping de 	評的	c=2 d=9.12473e-041 t=36766
ping gong zuo liang 	評工作量	c=1 d=5.7941e-051 t=36766
ping gu 	評估	c=45 d=0.00647375 t=36766
ping gu xia 	評估下	c=1 d=6.81588e-050 t=36766
ping gu yi xia 	評估一下	c=1 d=3.76655e-043 t=36766
ping guo 	蘋果	c=3 d=4.84058e-040 t=36766
ping jia 	評價	c=1 d=4.60111e-074 t=36766
ping jie 	憑藉	c=1 d=2.79651e-069 t=36766
ping jing 	瓶頸	c=1 d=4.94666e-073 t=36766
ping jun zhi 	平均值	c=1 d=1.10097e-014 t=36766
ping le 	評了	c=5 d=3.1925e-025 t=36766
ping lun 	評論	c=1 d=9.96845e-052 t=36766
ping mu 	屏幕	c=0 d=3.87004e-010 t=36766
ping mu shang 	屏幕上	c=1 d=3.88944e-009 t=36766
ping shan xin qu 	坪山新區	c=1 d=2.1452e-038 t=36766
ping shen 	平身	c=1 d=4.52952e-066 t=36766
ping shen 	評審	c=9 d=2.43132e-011 t=36766
ping sheng 	平生	c=1 d=2.4192e-011 t=36766
ping shi 	平時	c=4 d=2.75458e-009 t=36766
ping tai 	平臺	c=15 d=0.87182 t=36766
ping wan 	評完	c=4 d=4.29967e-045 t=36766
ping xia 	評下	c=1 d=4.62511e-047 t=36766
ping zhi 	平直	c=1 d=8.27777e-042 t=36766
po jie 	破解	c=10 d=0.000747071 t=36766
po po 	婆婆	c=1 d=5.89068e-069 t=36766
pu 	噗	c=1 d=2.80718e-055 t=36766
pu 	鋪	c=1 d=9.53955e-064 t=36766
pu chi 	噗哧	c=1 d=5.73468e-018 t=36766
pu ji 	普及	c=1 d=3.74892e-076 t=36766
pu jie 	仆街	c=1 d=3.12338e-046 t=36766
pu la ya 	普拉亞	c=1 d=0.000769323 t=36766
pu tong 	普通	c=4 d=4.68782e-029 t=36766
qi 	七	c=1 d=6.49009e-062 t=36766
qi 	企	c=1 d=1.24384e-067 t=36766
qi 	其	c=1 d=2.4867e-070 t=36766
qi 	器	c=3 d=0.000395642 t=36766
qi 	氣	c=1 d=3.65399e-039 t=36766
qi 	祺	c=1 d=9.21614e-070 t=36766
qi 	起	c=1 d=8.57144e-011 t=36766
qi 	齊	c=3 d=0.000393669 t=36766
qi dai 	期待	c=3 d=0.0126818 t=36766
qi dong 	啓動	c=61 d=0.570339 t=36766
qi dong hou 	啓動後	c=4 d=0.0090802 t=36766
qi e 	企鵝	c=1 d=1.53909e-014 t=36766
qi guai 	奇怪	c=0 d=2.28888e-037 t=36766
qi guai le 	奇怪了	c=1 d=2.30035e-036 t=36766
qi hou 	氣候	c=0 d=2.45093e-077 t=36766
qi jian 	期間	c=2 d=4.72769e-011 t=36766
qi lai 	起來	c=4 d=5.20964e-006 t=36766
qi ma 	起碼	c=2 d=1.09529e-012 t=36766
qi pa 	奇葩	c=3 d=0.079659 t=36766
qi pao 	旗袍	c=2 d=8.87949e-044 t=36766
qi pao 	氣泡	c=2 d=8.924e-044 t=36766
qi quan 	齊全	c=1 d=6.86054e-068 t=36766
qi shen 	起身	c=1 d=1.90321e-071 t=36766
qi shi 	其實	c=48 d=0.11691 t=36766
qi ta 	其他	c=21 d=0.0845849 t=36766
qi wang 	期望	c=1 d=3.95751e-066 t=36766
qi xian 	期限	c=0 d=8.39974e-068 t=36766
qi yin 	起因	c=1 d=1.48273e-075 t=36766
qi yong 	啓用	c=2 d=0.0545034 t=36766
qi yong 	棄用	c=1 d=1.74431e-016 t=36766
qi zhong 	其中	c=1 d=1.7085e-066 t=36766
qia ang 	卡昂	c=0 d=1.29086e-034 t=36766
qian 	前	c=14 d=0.0289998 t=36766
qian 	千	c=1 d=2.21814e-049 t=36766
qian 	錢	c=13 d=1.23729e-005 t=36766
qian ban ju 	前半句	c=1 d=9.16111e-029 t=36766
qian bao 	錢包	c=3 d=3.98208e-037 t=36766
qian bei 	前輩	c=1 d=2.38879e-068 t=36766
qian che 	牽扯	c=1 d=4.5397e-063 t=36766
qian dao wei 	錢到位	c=1 d=1.05228e-070 t=36766
qian duan shi jian 	前段時間	c=1 d=2.36719e-020 t=36766
qian fei 	欠費	c=1 d=0.447088 t=36766
qian hai 	前海	c=2 d=0.505686 t=36766
qian hai 	淺海	c=1 d=0.250324 t=36766
qian hou 	前後	c=1 d=2.03323e-026 t=36766
qian hou tai 	前後台	c=4 d=2.22329e-017 t=36766
qian kun da nuo yi 	乾坤大挪移	c=1 d=3.11903e-059 t=36766
qian mian 	前面	c=7 d=0.0176857 t=36766
qian shou 	牽手	c=1 d=2.25665e-075 t=36766
qian tai 	前臺	c=2 d=0.292293 t=36766
qian ti 	前提	c=9 d=7.20695e-015 t=36766
qian wan 	千萬	c=1 d=7.86443e-057 t=36766
qian ye 	千葉	c=3 d=0.000176005 t=36766
qian ye shuang zi 	千葉雙子	c=2 d=3.99219e-072 t=36766
qian ye zhu 	前業主	c=2 d=0.592122 t=36766
qian yi 	遷移	c=4 d=7.35572e-035 t=36766
qian zhui 	前綴	c=2 d=4.2458e-013 t=36766
qian zi 	簽字	c=1 d=0.32628 t=36766
qian zi shuang ye 	簽字雙葉	c=1 d=1.67987e-073 t=36766
qiang 	搶	c=2 d=0.000158461 t=36766
qiang 	槍	c=1 d=1.09805e-071 t=36766
qiang 	牆	c=1 d=5.53708e-076 t=36766
qiang da 	強大	c=1 d=2.70124e-073 t=36766
qiang lie 	強烈	c=1 d=1.53825e-037 t=36766
qiang ruo 	強弱	c=1 d=7.67728e-009 t=36766
qiang shi 	強勢	c=1 d=8.64378e-051 t=36766
qiang xing 	強行	c=2 d=7.11967e-063 t=36766
qiang zhe 	強者	c=4 d=0.826959 t=36766
qiang zhe zhi lu 	強者之路	c=2 d=0.000397649 t=36766
qiang zhi 	強制	c=1 d=0.000378233 t=36766
qiao le 	敲了	c=1 d=2.61428e-041 t=36766
qiao yi qiao 	瞧一瞧	c=1 d=4.48154e-029 t=36766
qie 	且	c=9 d=0.00665675 t=36766
qie 	切	c=3 d=7.67442e-034 t=36766
qie dao 	切到	c=4 d=1.77435e-028 t=36766
qie ge 	切割	c=1 d=2.50273e-028 t=36766
qie huan 	切換	c=16 d=6.82444e-006 t=36766
qie huan dao 	切換到	c=2 d=2.16087e-006 t=36766
qie ru dian 	切入點	c=1 d=3.79716e-050 t=36766
qin ai de 	親愛的	c=1 d=1.39528e-007 t=36766
qin dian 	欽點	c=1 d=5.30911e-052 t=36766
qin fan 	侵犯	c=1 d=3.87849e-064 t=36766
qin song 	親送	c=1 d=0.0181334 t=36766
qin zi 	親自	c=1 d=1.39429e-028 t=36766
qing 	清	c=1 d=0.0152531 t=36766
qing 	請	c=6 d=0.000106752 t=36766
qing 	輕	c=1 d=5.6219e-049 t=36766
qing bu yao 	請不要	c=1 d=3.90191e-076 t=36766
qing chu 	清楚	c=8 d=0.2334 t=36766
qing chu 	清除	c=17 d=0.623237 t=36766
qing diao 	情調	c=1 d=1.29306e-053 t=36766
qing jia 	請假	c=2 d=3.38892e-006 t=36766
qing jiao 	請教	c=5 d=2.48509e-033 t=36766
qing jiao ni 	請教你	c=1 d=3.51789e-063 t=36766
qing kong 	清空	c=6 d=6.24367e-040 t=36766
qing kuang 	情況	c=31 d=0.532733 t=36766
qing kuang xia 	情況下	c=5 d=4.15065e-009 t=36766
qing li 	清理	c=33 d=0.779641 t=36766
qing liang ji 	輕量級	c=1 d=4.04804e-038 t=36766
qing ming 	清明	c=1 d=0.000204488 t=36766
qing ni 	請你	c=4 d=1.5452e-038 t=36766
qing qiu 	請求	c=13 d=5.64642e-007 t=36766
qing shao hou 	請稍候	c=1 d=1.62407e-058 t=36766
qing song 	輕鬆	c=3 d=0.2242 t=36766
qing wang 	請往	c=1 d=7.05242e-069 t=36766
qing wen 	請問	c=75 d=0.133105 t=36766
qing wo 	請我	c=1 d=0.00138093 t=36766
qing wo men 	清我們	c=1 d=0.0267827 t=36766
qing xi 	清晰	c=4 d=2.08655e-006 t=36766
qing xu 	情緒	c=1 d=5.81998e-074 t=36766
qiong 	窮	c=2 d=1.50186e-020 t=36766
qiong ren 	窮人	c=1 d=6.38021e-067 t=36766
qiong wu 	窮武	c=1 d=4.26574e-066 t=36766
qiu 	求	c=42 d=0.00366107 t=36766
qiu 	球	c=1 d=0.00364281 t=36766
qiu bang mang 	求幫忙	c=1 d=3.94957e-013 t=36766
qiu ni 	求你	c=2 d=0.494109 t=36766
qiu ri bao 	求日報	c=3 d=7.45756e-046 t=36766
qiu yi ge 	求一個	c=1 d=2.54177e-063 t=36766
qu 	區	c=6 d=9.3287e-007 t=36766
qu 	去	c=59 d=0.767883 t=36766
qu 	取	c=17 d=8.00557e-031 t=36766
qu 	曲	c=0 d=1.13647e-006 t=36766
qu bie 	區別	c=2 d=1.01684e-020 t=36766
qu chu 	去除	c=8 d=0.0159732 t=36766
qu chu 	取出	c=1 d=6.47884e-071 t=36766
qu dao 	去到	c=3 d=2.11513e-019 t=36766
qu dao 	渠道	c=3 d=0.0475963 t=36766
qu dao hao 	渠道號	c=1 d=9.15176e-017 t=36766
qu dao he 	渠道和	c=1 d=2.08783e-072 t=36766
qu dian 	去點	c=1 d=1.82921e-075 t=36766
qu diao 	去掉	c=17 d=0.0655462 t=36766
qu diao le 	去掉了	c=2 d=9.01464e-067 t=36766
qu e fen 	去堊粉	c=1 d=8.66763e-054 t=36766
qu fen 	區分	c=13 d=2.48086e-013 t=36766
qu ku 	曲庫	c=1 d=5.22012e-059 t=36766
qu le 	去了	c=1 d=5.99251e-006 t=36766
qu nian 	去年	c=1 d=5.67146e-064 t=36766
qu qiu 	曲球	c=1 d=3.48834e-052 t=36766
qu shi 	趨勢	c=0 d=0.0213312 t=36766
qu wan 	去玩	c=1 d=6.57921e-046 t=36766
qu xiao 	取消	c=1 d=2.05081e-038 t=36766
qu yu 	區域	c=1 d=1.62108e-007 t=36766
qu zhao 	去找	c=2 d=4.85909e-010 t=36766
qu zuo 	去左	c=1 d=1.92181e-009 t=36766
quan 	全	c=16 d=0.394344 t=36766
quan 	券	c=0 d=4.29077e-077 t=36766
quan 	勸	c=2 d=1.62744e-053 t=36766
quan 	圈	c=1 d=2.84661e-072 t=36766
quan bu 	全部	c=8 d=0.904837 t=36766
quan guo 	全國	c=1 d=7.56378e-069 t=36766
quan jiao 	全校	c=1 d=2.46841e-042 t=36766
quan jiao 	全角	c=3 d=5.80403e-040 t=36766
quan ju 	全局	c=2 d=1.18591e-007 t=36766
quan ju bian liang 	全局變量	c=1 d=9.76572e-075 t=36766
quan ju yong 	全局用	c=1 d=2.69427e-072 t=36766
quan li 	全力	c=1 d=1.24257e-055 t=36766
quan liang 	全量	c=14 d=0.865939 t=36766
quan liang qian 	全量前	c=1 d=2.21972e-028 t=36766
quan min 	全民	c=1 d=1.79258e-050 t=36766
quan min tu ji 	全民突擊	c=1 d=1.62296e-050 t=36766
quan pan 	全盤	c=13 d=2.65114e-017 t=36766
quan tang shi 	全唐詩	c=1 d=2.8131e-021 t=36766
quan xian 	權限	c=14 d=9.06052e-007 t=36766
quan xin 	全新	c=2 d=2.40092e-010 t=36766
quan zhi 	權值	c=1 d=3.58335e-074 t=36766
quan zhong 	權重	c=1 d=3.80493e-074 t=36766
que 	卻	c=2 d=0.431711 t=36766
que 	缺	c=1 d=3.34995e-017 t=36766
que dian 	缺點	c=5 d=0.87845 t=36766
que ding 	確定	c=15 d=6.41152e-007 t=36766
que ding hao 	卻鼎好	c=1 d=6.65778e-068 t=36766
que ding xia 	確定下	c=3 d=8.20378e-054 t=36766
que ren 	確認	c=109 d=1.63015 t=36766
que ren xia 	確認下	c=5 d=0.174645 t=36766
que shao 	缺少	c=2 d=0.00199554 t=36766
que shi 	確實	c=14 d=2.41784e-023 t=36766
que shi shi 	確實是	c=1 d=1.55023e-040 t=36766
qun 	羣	c=19 d=1.20172 t=36766
qun li 	羣裏	c=6 d=0.0337087 t=36766
ran er 	然而	c=1 d=3.0003e-073 t=36766
ran hou 	然後	c=63 d=1.95582 t=36766
ran qi 	燃氣	c=2 d=1.11352 t=36766
rang 	讓	c=16 d=0.286842 t=36766
rang ta 	讓他	c=1 d=4.88261e-008 t=36766
rang ta men 	讓他們	c=1 d=3.43278e-069 t=36766
rang wo 	讓我	c=1 d=2.32315e-005 t=36766
ren 	人	c=35 d=0.112478 t=36766
ren di 	人地	c=2 d=4.10035e-072 t=36766
ren en 	人嗯	c=1 d=4.83485e-010 t=36766
ren he 	任何	c=4 d=6.14312e-005 t=36766
ren li 	人力	c=5 d=8.22448e-011 t=36766
ren min bi 	人民幣	c=1 d=5.37069e-070 t=36766
ren qi 	人妻	c=1 d=1.22278e-072 t=36766
ren qing 	人情	c=1 d=9.10553e-075 t=36766
ren sheng 	人生	c=1 d=2.23922e-072 t=36766
ren shi 	人士	c=1 d=2.13923e-064 t=36766
ren shi 	認識	c=1 d=8.68816e-074 t=36766
ren shou 	人手	c=1 d=6.89258e-064 t=36766
ren shu 	人數	c=1 d=2.01061e-011 t=36766
ren wei 	人爲	c=2 d=0.289384 t=36766
ren wei 	認爲	c=3 d=4.17802e-027 t=36766
ren wu 	任務	c=3 d=1.27758e-029 t=36766
ren yuan 	人員	c=1 d=0.000761668 t=36766
ren yue 	人月	c=2 d=1.36129e-062 t=36766
ren zhe 	忍者	c=1 d=3.01338e-036 t=36766
ren zhen 	認真	c=1 d=7.91513e-016 t=36766
ren zhen de 	認真的	c=1 d=2.92572e-071 t=36766
ren zhi 	認知	c=1 d=1.17807e-075 t=36766
ren zhu 	忍住	c=0 d=5.62112e-019 t=36766
ren zi 	人仔	c=1 d=5.87647e-070 t=36766
reng 	扔	c=1 d=1.61273e-005 t=36766
reng diao 	扔掉	c=1 d=3.6652e-075 t=36766
reng ran 	仍然	c=1 d=1.29548e-075 t=36766
ri 	日	c=8 d=0.472371 t=36766
ri bao 	日報	c=6 d=1.16131e-045 t=36766
ri li lv 	日利率	c=1 d=1.77484e-073 t=36766
ri qi 	日期	c=5 d=0.729789 t=36766
ri yuan 	日元	c=3 d=1.70765e-069 t=36766
ri zhi 	日誌	c=115 d=0.790587 t=36766
rong yi 	容易	c=5 d=0.00351752 t=36766
rong yu 	冗餘	c=1 d=6.37587e-059 t=36766
rou da 	肉大	c=1 d=1.60103e-037 t=36766
ru 	入	c=2 d=1.61378e-062 t=36766
ru 	如	c=7 d=0.364549 t=36766
ru ge 	如歌	c=1 d=1.2653e-033 t=36766
ru guo 	如果	c=146 d=1.08139 t=36766
ru guo shi 	如果是	c=1 d=4.64513e-039 t=36766
ru he 	如何	c=8 d=0.00172937 t=36766
ru kou 	入口	c=7 d=0.00425356 t=36766
ru ku 	入庫	c=6 d=0.332871 t=36766
ru men 	入門	c=3 d=9.92507e-005 t=36766
ru shi zhong fu 	如釋重負	c=1 d=5.3998e-016 t=36766
ru xia 	如下	c=10 d=0.0136382 t=36766
ru xia suo shi 	如下所示	c=1 d=1.69334e-020 t=36766
ru zhi 	入職	c=1 d=4.55392e-041 t=36766
ruan jian 	軟件	c=16 d=8.87922e-027 t=36766
ruan jian gong cheng 	軟件工程	c=1 d=1.73073e-071 t=36766
ruo 	弱	c=2 d=8.03192e-073 t=36766
san 	③	c=11 d=1.86019e-008 t=36766
san 	三	c=4 d=0.951229 t=36766
san ge 	三個	c=2 d=3.51023e-008 t=36766
san si 	三四	c=0 d=5.59082e-073 t=36766
san si sui 	三四歲	c=1 d=5.61885e-072 t=36766
san xiao 	三小	c=0 d=1.08248e-051 t=36766
san xiao zhi 	三小只	c=1 d=1.08791e-050 t=36766
san xing 	三星	c=2 d=0.0213864 t=36766
sao 	掃	c=1 d=9.97895e-035 t=36766
sao 	騷	c=2 d=2.6556e-049 t=36766
sao deng 	騷等	c=1 d=0.000471307 t=36766
sao mi o 	騷密哦	c=1 d=6.37499e-028 t=36766
sao miao 	掃描	c=191 d=4.57893 t=36766
se 	色	c=3 d=0.000500451 t=36766
se ji 	色即	c=1 d=4.12113e-072 t=36766
sha 	傻	c=2 d=6.57679e-076 t=36766
sha 	啥	c=14 d=0.024874 t=36766
sha 	殺	c=2 d=3.06849e-061 t=36766
sha bi 	傻逼	c=1 d=4.24474e-009 t=36766
sha bi wei 	傻逼喂	c=6 d=0.889761 t=36766
sha le 	殺了	c=1 d=5.67762e-018 t=36766
sha shi hou 	啥時候	c=1 d=6.42681e-035 t=36766
sha yi si 	啥意思	c=3 d=1.26328e-036 t=36766
shai 	曬	c=3 d=7.50407e-064 t=36766
shai xuan 	篩選	c=3 d=2.07735e-048 t=36766
shan 	刪	c=5 d=0.00327971 t=36766
shan 	山	c=2 d=0.0106734 t=36766
shan 	閃	c=1 d=9.39272e-058 t=36766
shan chu 	刪除	c=30 d=0.0843848 t=36766
shan chu wu yong 	刪除無用	c=1 d=1.80854e-059 t=36766
shan dian 	閃電	c=1 d=1.88979e-076 t=36766
shan diao 	刪掉	c=3 d=4.95994e-063 t=36766
shan liang 	善良	c=1 d=7.48773e-009 t=36766
shan lin 	山林	c=1 d=0.625002 t=36766
shan ping 	閃屏	c=2 d=4.08525e-028 t=36766
shan ren 	善人	c=3 d=0.451731 t=36766
shan shu 	杉樹	c=1 d=0.790571 t=36766
shan tui 	閃退	c=9 d=0.000282035 t=36766
shan xian 	閃現	c=1 d=0.000495472 t=36766
shan zuo 	刪左	c=1 d=3.03107e-046 t=36766
shang 	上	c=87 d=0.762093 t=36766
shang 	傷	c=1 d=2.87824e-055 t=36766
shang ba 	傷疤	c=0 d=9.89817e-058 t=36766
shang ba bo 	傷疤博	c=1 d=9.94779e-057 t=36766
shang ban 	上班	c=6 d=0.000214973 t=36766
shang bao 	上報	c=87 d=1.46572 t=36766
shang che 	上車	c=1 d=7.01725e-069 t=36766
shang chuan 	上傳	c=4 d=4.15842e-006 t=36766
shang ci 	上次	c=10 d=0.0224829 t=36766
shang di 	上帝	c=2 d=0.285411 t=36766
shang feng bai su 	傷風敗俗	c=1 d=3.08694e-055 t=36766
shang ji 	上級	c=1 d=0.0106202 t=36766
shang jiao 	上交	c=3 d=1.28339 t=36766
shang jiao 	上角	c=2 d=2.49245e-009 t=36766
shang lai 	上來	c=2 d=0.0131675 t=36766
shang liang 	商量	c=1 d=7.45039e-009 t=36766
shang mian 	上面	c=18 d=0.00398587 t=36766
shang ping 	上屏	c=1 d=3.92506e-028 t=36766
shang pu 	商鋪	c=1 d=0.0596059 t=36766
shang qu 	上去	c=1 d=0.980199 t=36766
shang shi 	上市	c=1 d=9.87934e-064 t=36766
shang shu 	上述	c=3 d=6.52136e-018 t=36766
shang wu 	上午	c=2 d=1.76395e-030 t=36766
shang xia 	上下	c=2 d=0.0340475 t=36766
shang xian 	上線	c=4 d=1.35101e-010 t=36766
shang ye 	商業	c=1 d=8.58924e-006 t=36766
shang yi ci 	上一次	c=7 d=0.123687 t=36766
shang yi ge 	上一個	c=2 d=0.000750328 t=36766
shang yi shou 	上一首	c=2 d=3.40972e-066 t=36766
shang zhe 	上着	c=1 d=1.82386e-070 t=36766
shang zhou 	上週	c=1 d=0.00540733 t=36766
shao 	少	c=7 d=0.0724398 t=36766
shao 	燒	c=1 d=8.15566e-073 t=36766
shao bu fen 	少部分	c=1 d=0.000997758 t=36766
shao dao 	燒到	c=1 d=2.13457e-009 t=36766
shao den 	少㩐	c=3 d=0.00148994 t=36766
shao deng 	稍等	c=13 d=0.0323007 t=36766
shao deng ha 	稍等哈	c=1 d=4.78741e-041 t=36766
shao deng ne ge 	稍等呢個	c=2 d=8.68119e-043 t=36766
shao dian 	少點	c=0 d=0.00728029 t=36766
shao dian you yi xie 	少點有一些	c=1 d=0.0731678 t=36766
shao hou 	稍後	c=6 d=1.65209e-024 t=36766
shao kao 	燒烤	c=0 d=0.00816756 t=36766
shao le 	少了	c=0 d=2.94249e-051 t=36766
shao nai nai 	少奶奶	c=1 d=2.44759e-060 t=36766
shao nv 	少女	c=7 d=0.000679888 t=36766
shao shao 	少少	c=0 d=1.44937e-073 t=36766
shao shao 	稍稍	c=1 d=3.34177e-047 t=36766
shao shou 	少收	c=1 d=1.23721e-063 t=36766
shao shu 	少數	c=1 d=3.31888e-025 t=36766
shao wei 	稍微	c=1 d=3.69888e-065 t=36766
shao yi dian 	少一點	c=1 d=2.50188e-024 t=36766
shao yi ge 	少一個	c=1 d=3.53925e-046 t=36766
she 	設	c=1 d=5.43426e-032 t=36766
she bao 	社保	c=2 d=7.45478e-041 t=36766
she bei 	設備	c=5 d=0.65377 t=36766
she bei shu 	設備數	c=5 d=1.28809 t=36766
she fa 	設法	c=0 d=5.49185e-010 t=36766
she ji 	涉及	c=5 d=8.1773e-016 t=36766
she ji 	設計	c=4 d=0.00733572 t=36766
she li 	設立	c=1 d=6.11317e-064 t=36766
she me 	什麼	c=0 d=6.50841e-008 t=36766
she me ma 	什麼嗎	c=1 d=6.54104e-007 t=36766
she zhi 	設置	c=29 d=0.937067 t=36766
shen 	深	c=1 d=3.38477e-021 t=36766
shen 	神	c=5 d=6.20328e-024 t=36766
shen 	身	c=1 d=5.5758e-011 t=36766
shen du 	深度	c=3 d=0.000237581 t=36766
shen er 	甚而	c=0 d=2.22781e-013 t=36766
shen er ma 	甚而嗎	c=1 d=2.23898e-012 t=36766
shen fen 	身份	c=4 d=0.00160441 t=36766
shen fen zheng 	身份證	c=8 d=2.64124 t=36766
shen hu 	深戶	c=1 d=3.9196e-041 t=36766
shen hua 	神話	c=2 d=1.36812e-062 t=36766
shen me 	什麼	c=95 d=0.683861 t=36766
shen me bu tong 	什麼不通	c=1 d=5.58833e-008 t=36766
shen me dong xi 	什麼東西	c=1 d=1 t=36766
shen me gui 	什麼鬼	c=1 d=1.52321e-039 t=36766
shen me jiao 	什麼叫	c=1 d=2.51212e-072 t=36766
shen me shi hou 	什麼時候	c=1 d=8.23342e-067 t=36766
shen me shi jian 	什麼時間	c=1 d=0.280832 t=36766
shen me shou ji 	什麼手機	c=1 d=2.70372e-025 t=36766
shen ming 	申明	c=1 d=6.59175e-039 t=36766
shen pi 	審批	c=1 d=7.72365e-021 t=36766
shen qing 	申請	c=7 d=8.87373e-007 t=36766
shen ru 	深入	c=1 d=4.40717e-038 t=36766
shen ti 	身體	c=3 d=0.00244185 t=36766
shen wa 	深挖	c=1 d=1 t=36766
shen ying 	身影	c=2 d=8.98582e-031 t=36766
shen yuan 	深遠	c=1 d=3.07102e-053 t=36766
shen zhen 	深圳	c=6 d=4.27212e-005 t=36766
shen zhen shi 	深圳市	c=4 d=0.255381 t=36766
shen zhi 	甚至	c=1 d=1.6102e-016 t=36766
sheng 	勝	c=1 d=3.35327e-058 t=36766
sheng 	昇	c=1 d=1.81977e-073 t=36766
sheng 	生	c=1 d=7.47173e-072 t=36766
sheng 	省	c=1 d=1.49351e-072 t=36766
sheng chan 	生產	c=1 d=3.86716e-059 t=36766
sheng cheng 	生成	c=10 d=0.000467431 t=36766
sheng cheng ji ge 	生成幾個	c=1 d=0.000411789 t=36766
sheng di 	聖地	c=1 d=2.9475e-070 t=36766
sheng huo shang 	生活上	c=1 d=0.00019647 t=36766
sheng ji 	升級	c=18 d=0.0131033 t=36766
sheng ming 	生命	c=4 d=1.40013e-038 t=36766
sheng ming zhou qi 	生命週期	c=1 d=1.42366e-038 t=36766
sheng ri 	生日	c=3 d=0.0674263 t=36766
sheng tai 	生態	c=1 d=1.6489e-060 t=36766
sheng xia 	剩下	c=1 d=8.8259e-061 t=36766
sheng xiao 	生效	c=6 d=0.00867261 t=36766
sheng yin 	聲音	c=6 d=1.81519e-014 t=36766
shi 	事	c=6 d=0.000596161 t=36766
shi 	使	c=3 d=1.23452e-008 t=36766
shi 	侍	c=1 d=6.64398e-073 t=36766
shi 	十	c=1 d=1.59418e-016 t=36766
shi 	式	c=1 d=0.0946167 t=36766
shi 	是	c=666 d=3.14923 t=36766
shi 	時	c=28 d=0.177463 t=36766
shi 	示	c=1 d=1.99494e-066 t=36766
shi 	視	c=1 d=4.56508e-011 t=36766
shi 	試	c=9 d=0.0104989 t=36766
shi 	識	c=10 d=0.00168801 t=36766
shi 	食	c=2 d=0.00396917 t=36766
shi a 	是啊	c=4 d=7.48518e-005 t=36766
shi ba 	是吧	c=4 d=6.61578e-023 t=36766
shi bai 	失敗	c=26 d=0.495654 t=36766
shi bie 	識別	c=10 d=0.0765355 t=36766
shi bu cuo 	是不錯	c=1 d=2.12205e-028 t=36766
shi bu hui 	是不會	c=1 d=1.60878e-035 t=36766
shi bu shi 	是不是	c=78 d=0.664724 t=36766
shi bu shi he 	適不適合	c=1 d=1.41271e-006 t=36766
shi ce 	實測	c=2 d=1.70183e-020 t=36766
shi chang 	市場	c=13 d=0.385867 t=36766
shi chang 	時長	c=8 d=0.168326 t=36766
shi dai 	時代	c=1 d=1.30943e-054 t=36766
shi de 	使得	c=2 d=0.189191 t=36766
shi dei 	是得	c=1 d=2.76201e-070 t=36766
shi dei wu shi dei a 	識得唔識得啊	c=1 d=3.91747e-064 t=36766
shi dui 	是對	c=1 d=0.190139 t=36766
shi fan 	食飯	c=1 d=2.68037e-070 t=36766
shi feng ri xia 	世風日下	c=1 d=1.78805e-072 t=36766
shi fou 	是否	c=38 d=0.843665 t=36766
shi fou you 	是否有	c=2 d=3.48607e-015 t=36766
shi ge 	是個	c=1 d=1.27819e-064 t=36766
shi guo 	試過	c=1 d=1.08676e-067 t=36766
shi guo qi 	是過期	c=1 d=4.09012e-042 t=36766
shi he 	適合	c=2 d=0.00167826 t=36766
shi hou 	時候	c=120 d=0.86045 t=36766
shi ji 	世紀	c=1 d=0.0152222 t=36766
shi ji 	十幾	c=1 d=1.09128e-057 t=36766
shi ji 	實際	c=11 d=4.80094e-011 t=36766
shi ji 	時機	c=10 d=0.0968105 t=36766
shi ji kuai 	十幾塊	c=1 d=0.519442 t=36766
